"","V1"
"_RutherfordBHayes_1_30",5
"_RutherfordBHayes_1_31",5
"_RutherfordBHayes_1_32",5
"_RutherfordBHayes_1_33",5
"_RutherfordBHayes_1_34",5
"_RutherfordBHayes_1_35",5
"_RutherfordBHayes_1_36",5
"_RutherfordBHayes_1_37",5
"_RutherfordBHayes_1_38",5
"_RutherfordBHayes_1_39",5
"_RutherfordBHayes_1_40",5
"_RutherfordBHayes_1_41",5
"_RutherfordBHayes_1_42",5
"_RutherfordBHayes_1_43",5
"_RutherfordBHayes_1_44",2
"_RutherfordBHayes_1_45",2
"_RutherfordBHayes_1_46",2
"_RutherfordBHayes_1_47",2
"_RutherfordBHayes_1_48",2
"_RutherfordBHayes_1_49",2
"_RutherfordBHayes_1_50",2
"_RutherfordBHayes_1_51",1
"_RutherfordBHayes_1_52",5
"_RutherfordBHayes_1_53",5
"_RutherfordBHayes_1_54",5
"_RutherfordBHayes_1_55",5
"_RutherfordBHayes_1_56",5
"_RutherfordBHayes_1_57",5
"_RutherfordBHayes_1_58",5
"_RutherfordBHayes_1_59",5
"_RutherfordBHayes_1_60",5
"_RutherfordBHayes_1_61",5
"_RutherfordBHayes_1_62",5
"_RutherfordBHayes_1_63",5
"_RutherfordBHayes_1_64",5
"_RutherfordBHayes_1_65",5
"_RutherfordBHayes_1_66",5
"_JamesGarfield_1_2",3
"_JamesGarfield_1_3",3
"_JamesGarfield_1_4",3
"_JamesGarfield_1_5",3
"_JamesGarfield_1_6",3
"_JamesGarfield_1_7",3
"_JamesGarfield_1_8",1
"_JamesGarfield_1_9",5
"_JamesGarfield_1_10",1
"_JamesGarfield_1_11",1
"_JamesGarfield_1_12",5
"_JamesGarfield_1_13",5
"_JamesGarfield_1_14",5
"_JamesGarfield_1_15",5
"_JamesGarfield_1_16",5
"_JamesGarfield_1_17",5
"_JamesGarfield_1_18",5
"_JamesGarfield_1_19",5
"_JamesGarfield_1_20",4
"_JamesGarfield_1_21",5
"_JamesGarfield_1_22",5
"_JamesGarfield_1_23",5
"_JamesGarfield_1_24",5
"_JamesGarfield_1_25",5
"_JamesGarfield_1_26",4
"_JamesGarfield_1_27",1
"_JamesGarfield_1_28",1
"_JamesGarfield_1_29",4
"_JamesGarfield_1_30",4
"_JamesGarfield_1_31",4
"_JamesGarfield_1_32",4
"_JamesGarfield_1_33",4
"_JamesGarfield_1_34",4
"_JamesGarfield_1_35",4
"_JamesGarfield_1_36",5
"_JamesGarfield_1_37",5
"_JamesGarfield_1_38",3
"_JamesGarfield_1_39",3
"_JamesGarfield_1_40",3
"_JamesGarfield_1_41",3
"_JamesGarfield_1_42",5
"_JamesGarfield_1_43",5
"_JamesGarfield_1_44",4
"_JamesGarfield_1_45",4
"_JamesGarfield_1_46",5
"_JamesGarfield_1_47",4
"_JamesGarfield_1_48",5
"_JamesGarfield_1_49",5
"_JamesGarfield_1_50",5
"_JamesGarfield_1_51",5
"_JamesGarfield_1_52",5
"_JamesGarfield_1_53",5
"_JamesGarfield_1_54",5
"_JamesGarfield_1_55",5
"_JamesGarfield_1_56",4
"_JamesGarfield_1_57",4
"_JamesGarfield_1_58",4
"_JamesGarfield_1_59",4
"_JamesGarfield_1_60",4
"_JamesGarfield_1_61",4
"_JamesGarfield_1_62",4
"_JamesGarfield_1_63",4
"_JamesGarfield_1_64",4
"_JamesGarfield_1_65",5
"_JamesGarfield_1_66",4
"_JamesGarfield_1_67",4
"_JamesGarfield_1_68",4
"_JamesGarfield_1_69",4
"_JamesGarfield_1_70",4
"_JamesGarfield_1_71",4
"_JamesGarfield_1_72",4
"_JamesGarfield_1_73",2
"_JamesGarfield_1_74",2
"_JamesGarfield_1_75",1
"_JamesGarfield_1_76",2
"_JamesGarfield_1_77",2
"_JamesGarfield_1_78",2
"_JamesGarfield_1_79",2
"_JamesGarfield_1_80",2
"_JamesGarfield_1_81",2
"_JamesGarfield_1_82",2
"_JamesGarfield_1_83",2
"_JamesGarfield_1_84",2
"_JamesGarfield_1_85",2
"_JamesGarfield_1_86",2
"_JamesGarfield_1_87",2
"_JamesGarfield_1_88",2
"_JamesGarfield_1_89",2
"_JamesGarfield_1_90",2
"_JamesGarfield_1_91",2
"_JamesGarfield_1_92",2
"_JamesGarfield_1_93",2
"_JamesGarfield_1_94",2
"_JamesGarfield_1_95",2
"_JamesGarfield_1_96",2
"_JamesGarfield_1_97",2
"_JamesGarfield_1_98",2
"_JamesGarfield_1_99",2
"_JamesGarfield_1_100",2
"_JamesGarfield_1_101",2
"_JamesGarfield_1_102",2
"_JamesGarfield_1_103",5
"_JamesGarfield_1_104",5
"_JamesGarfield_1_105",5
"_JamesGarfield_1_106",5
"_JamesGarfield_1_107",5
"_JamesGarfield_1_108",5
"_JamesGarfield_1_109",5
"_JamesGarfield_1_110",5
"_JamesGarfield_1_111",5
"_JamesGarfield_1_112",5
"_JamesGarfield_1_113",5
"_JamesGarfield_1_114",5
"_JamesGarfield_1_115",5
"_JamesGarfield_1_116",5
"_BenjaminHarrison_1_2",5
"_BenjaminHarrison_1_3",5
"_BenjaminHarrison_1_4",5
"_BenjaminHarrison_1_5",5
"_BenjaminHarrison_1_6",5
"_BenjaminHarrison_1_7",5
"_BenjaminHarrison_1_8",5
"_BenjaminHarrison_1_9",5
"_BenjaminHarrison_1_10",5
"_BenjaminHarrison_1_11",5
"_BenjaminHarrison_1_12",5
"_BenjaminHarrison_1_13",5
"_BenjaminHarrison_1_14",5
"_BenjaminHarrison_1_15",5
"_BenjaminHarrison_1_16",4
"_BenjaminHarrison_1_17",4
"_BenjaminHarrison_1_18",4
"_BenjaminHarrison_1_19",3
"_BenjaminHarrison_1_20",1
"_BenjaminHarrison_1_21",3
"_BenjaminHarrison_1_22",1
"_BenjaminHarrison_1_23",1
"_BenjaminHarrison_1_24",1
"_BenjaminHarrison_1_25",2
"_BenjaminHarrison_1_26",1
"_BenjaminHarrison_1_27",1
"_BenjaminHarrison_1_28",3
"_BenjaminHarrison_1_29",3
"_BenjaminHarrison_1_30",2
"_BenjaminHarrison_1_31",2
"_BenjaminHarrison_1_32",2
"_BenjaminHarrison_1_33",2
"_BenjaminHarrison_1_34",2
"_BenjaminHarrison_1_35",2
"_BenjaminHarrison_1_36",4
"_BenjaminHarrison_1_37",4
"_BenjaminHarrison_1_38",2
"_BenjaminHarrison_1_39",2
"_BenjaminHarrison_1_40",5
"_BenjaminHarrison_1_41",5
"_BenjaminHarrison_1_42",5
"_BenjaminHarrison_1_43",3
"_BenjaminHarrison_1_44",3
"_BenjaminHarrison_1_45",3
"_BenjaminHarrison_1_46",3
"_BenjaminHarrison_1_47",3
"_BenjaminHarrison_1_48",3
"_BenjaminHarrison_1_49",5
"_BenjaminHarrison_1_50",2
"_BenjaminHarrison_1_51",2
"_BenjaminHarrison_1_52",2
"_BenjaminHarrison_1_53",4
"_BenjaminHarrison_1_54",5
"_BenjaminHarrison_1_55",2
"_BenjaminHarrison_1_56",2
"_BenjaminHarrison_1_57",4
"_BenjaminHarrison_1_58",4
"_BenjaminHarrison_1_59",4
"_BenjaminHarrison_1_60",5
"_BenjaminHarrison_1_61",5
"_BenjaminHarrison_1_62",5
"_BenjaminHarrison_1_63",5
"_BenjaminHarrison_1_64",5
"_BenjaminHarrison_1_65",5
"_BenjaminHarrison_1_66",5
"_BenjaminHarrison_1_67",5
"_BenjaminHarrison_1_68",5
"_BenjaminHarrison_1_69",5
"_BenjaminHarrison_1_70",2
"_BenjaminHarrison_1_71",2
"_BenjaminHarrison_1_72",2
"_BenjaminHarrison_1_73",4
"_BenjaminHarrison_1_74",4
"_BenjaminHarrison_1_75",4
"_BenjaminHarrison_1_76",5
"_BenjaminHarrison_1_77",5
"_BenjaminHarrison_1_78",4
"_BenjaminHarrison_1_79",4
"_BenjaminHarrison_1_80",4
"_BenjaminHarrison_1_81",4
"_BenjaminHarrison_1_82",2
"_BenjaminHarrison_1_83",2
"_BenjaminHarrison_1_84",2
"_BenjaminHarrison_1_85",5
"_BenjaminHarrison_1_86",5
"_BenjaminHarrison_1_87",5
"_BenjaminHarrison_1_88",5
"_BenjaminHarrison_1_89",5
"_BenjaminHarrison_1_90",5
"_BenjaminHarrison_1_91",5
"_BenjaminHarrison_1_92",2
"_BenjaminHarrison_1_93",2
"_BenjaminHarrison_1_94",2
"_BenjaminHarrison_1_95",5
"_BenjaminHarrison_1_96",2
"_BenjaminHarrison_1_97",1
"_BenjaminHarrison_1_98",1
"_BenjaminHarrison_1_99",2
"_BenjaminHarrison_1_100",5
"_BenjaminHarrison_1_101",5
"_BenjaminHarrison_1_102",5
"_BenjaminHarrison_1_103",5
"_BenjaminHarrison_1_104",5
"_BenjaminHarrison_1_105",5
"_BenjaminHarrison_1_106",5
"_BenjaminHarrison_1_107",2
"_BenjaminHarrison_1_108",2
"_BenjaminHarrison_1_109",5
"_BenjaminHarrison_1_110",5
"_BenjaminHarrison_1_111",5
"_BenjaminHarrison_1_112",1
"_BenjaminHarrison_1_113",2
"_BenjaminHarrison_1_114",2
"_BenjaminHarrison_1_115",2
"_BenjaminHarrison_1_116",2
"_BenjaminHarrison_1_117",2
"_BenjaminHarrison_1_118",2
"_BenjaminHarrison_1_119",2
"_BenjaminHarrison_1_120",2
"_BenjaminHarrison_1_121",2
"_BenjaminHarrison_1_122",2
"_BenjaminHarrison_1_123",2
"_BenjaminHarrison_1_124",2
"_BenjaminHarrison_1_125",2
"_BenjaminHarrison_1_126",2
"_BenjaminHarrison_1_127",2
"_BenjaminHarrison_1_128",2
"_BenjaminHarrison_1_129",2
"_BenjaminHarrison_1_130",2
"_BenjaminHarrison_1_131",2
"_BenjaminHarrison_1_132",5
"_BenjaminHarrison_1_133",5
"_BenjaminHarrison_1_134",5
"_BenjaminHarrison_1_135",5
"_BenjaminHarrison_1_136",5
"_BenjaminHarrison_1_137",5
"_BenjaminHarrison_1_138",5
"_BenjaminHarrison_1_139",5
"_BenjaminHarrison_1_140",5
"_BenjaminHarrison_1_141",5
"_BenjaminHarrison_1_142",5
"_BenjaminHarrison_1_143",5
"_BenjaminHarrison_1_144",5
"_BenjaminHarrison_1_145",5
"_BenjaminHarrison_1_146",4
"_BenjaminHarrison_1_147",5
"_BenjaminHarrison_1_148",5
"_BenjaminHarrison_1_149",1
"_BenjaminHarrison_1_150",5
"_BenjaminHarrison_1_151",5
"_BenjaminHarrison_1_152",5
"_BenjaminHarrison_1_153",5
"_BenjaminHarrison_1_154",5
"_BenjaminHarrison_1_155",2
"_BenjaminHarrison_1_156",4
"_BenjaminHarrison_1_157",4
"_BenjaminHarrison_1_158",1
"_BenjaminHarrison_1_159",4
"_BenjaminHarrison_1_160",4
"_BenjaminHarrison_1_161",4
"_BenjaminHarrison_1_162",4
"_WilliamMcKinley_1_2",5
"_WilliamMcKinley_1_3",2
"_WilliamMcKinley_1_4",2
"_WilliamMcKinley_1_5",2
"_WilliamMcKinley_1_6",2
"_WilliamMcKinley_1_7",2
"_WilliamMcKinley_1_8",2
"_WilliamMcKinley_1_9",2
"_WilliamMcKinley_1_10",2
"_WilliamMcKinley_1_11",2
"_WilliamMcKinley_1_12",2
"_WilliamMcKinley_1_13",2
"_WilliamMcKinley_1_14",2
"_WilliamMcKinley_1_15",2
"_WilliamMcKinley_1_16",2
"_WilliamMcKinley_1_17",2
"_WilliamMcKinley_1_18",2
"_WilliamMcKinley_1_19",2
"_WilliamMcKinley_1_20",2
"_WilliamMcKinley_1_21",2
"_WilliamMcKinley_1_22",2
"_WilliamMcKinley_1_23",2
"_WilliamMcKinley_1_24",2
"_WilliamMcKinley_1_25",2
"_WilliamMcKinley_1_26",2
"_WilliamMcKinley_1_27",2
"_WilliamMcKinley_1_28",2
"_WilliamMcKinley_1_29",2
"_WilliamMcKinley_1_30",2
"_WilliamMcKinley_1_31",2
"_WilliamMcKinley_1_32",2
"_WilliamMcKinley_1_33",2
"_WilliamMcKinley_1_34",2
"_WilliamMcKinley_1_35",2
"_WilliamMcKinley_1_36",2
"_WilliamMcKinley_1_37",2
"_WilliamMcKinley_1_38",2
"_WilliamMcKinley_1_39",2
"_WilliamMcKinley_1_40",2
"_WilliamMcKinley_1_41",2
"_WilliamMcKinley_1_42",2
"_WilliamMcKinley_1_43",2
"_WilliamMcKinley_1_44",2
"_WilliamMcKinley_1_45",4
"_WilliamMcKinley_1_46",2
"_WilliamMcKinley_1_47",5
"_WilliamMcKinley_1_48",2
"_WilliamMcKinley_1_49",2
"_WilliamMcKinley_1_50",2
"_WilliamMcKinley_1_51",2
"_WilliamMcKinley_1_52",2
"_WilliamMcKinley_1_53",2
"_WilliamMcKinley_1_54",2
"_WilliamMcKinley_1_55",2
"_WilliamMcKinley_1_56",2
"_WilliamMcKinley_1_57",2
"_WilliamMcKinley_1_58",2
"_WilliamMcKinley_1_59",2
"_WilliamMcKinley_1_60",4
"_WilliamMcKinley_1_61",4
"_WilliamMcKinley_1_62",2
"_WilliamMcKinley_1_63",2
"_WilliamMcKinley_1_64",1
"_WilliamMcKinley_1_65",1
"_WilliamMcKinley_1_66",1
"_WilliamMcKinley_1_67",5
"_WilliamMcKinley_1_68",5
"_WilliamMcKinley_1_69",5
"_WilliamMcKinley_1_70",5
"_WilliamMcKinley_1_71",5
"_WilliamMcKinley_1_72",5
"_WilliamMcKinley_1_73",5
"_WilliamMcKinley_1_74",5
"_WilliamMcKinley_1_75",5
"_WilliamMcKinley_1_76",5
"_WilliamMcKinley_1_77",5
"_WilliamMcKinley_1_78",5
"_WilliamMcKinley_1_79",5
"_WilliamMcKinley_1_80",2
"_WilliamMcKinley_1_81",5
"_WilliamMcKinley_1_82",2
"_WilliamMcKinley_1_83",4
"_WilliamMcKinley_1_84",4
"_WilliamMcKinley_1_85",2
"_WilliamMcKinley_1_86",5
"_WilliamMcKinley_1_87",5
"_WilliamMcKinley_1_88",5
"_WilliamMcKinley_1_89",2
"_WilliamMcKinley_1_90",2
"_WilliamMcKinley_1_91",2
"_WilliamMcKinley_1_92",2
"_WilliamMcKinley_1_93",2
"_WilliamMcKinley_1_94",2
"_WilliamMcKinley_1_95",2
"_WilliamMcKinley_1_96",1
"_WilliamMcKinley_1_97",1
"_WilliamMcKinley_1_98",1
"_WilliamMcKinley_1_99",5
"_WilliamMcKinley_1_100",1
"_WilliamMcKinley_1_101",1
"_WilliamMcKinley_1_102",1
"_WilliamMcKinley_1_103",1
"_WilliamMcKinley_1_104",1
"_WilliamMcKinley_1_105",5
"_WilliamMcKinley_1_106",5
"_WilliamMcKinley_1_107",1
"_WilliamMcKinley_1_108",1
"_WilliamMcKinley_1_109",1
"_WilliamMcKinley_1_110",2
"_WilliamMcKinley_1_111",2
"_WilliamMcKinley_1_112",2
"_WilliamMcKinley_1_113",2
"_WilliamMcKinley_1_114",2
"_WilliamMcKinley_1_115",2
"_WilliamMcKinley_1_116",2
"_WilliamMcKinley_1_117",2
"_WilliamMcKinley_1_118",2
"_WilliamMcKinley_1_119",2
"_WilliamMcKinley_1_120",2
"_WilliamMcKinley_1_121",2
"_WilliamMcKinley_1_122",2
"_WilliamMcKinley_1_123",2
"_WilliamMcKinley_1_124",2
"_WilliamMcKinley_1_125",5
"_WilliamMcKinley_1_126",2
"_WilliamMcKinley_1_127",5
"_WilliamMcKinley_1_128",5
"_WilliamMcKinley_1_129",5
"_WilliamMcKinley_1_130",4
"_WilliamMcKinley_1_131",4
"_WilliamMcKinley_1_132",4
"_WilliamMcKinley_1_133",4
"_WilliamMcKinley_1_134",4
"_WilliamMcKinley_1_135",4
"_WilliamMcKinley_1_136",4
"_WilliamMcKinley_1_137",4
"_WilliamMcKinley_1_138",5
"_WilliamMcKinley_1_139",3
"_WilliamMcKinley_2_2",2
"_WilliamMcKinley_2_3",2
"_WilliamMcKinley_2_4",2
"_WilliamMcKinley_2_5",2
"_WilliamMcKinley_2_6",2
"_WilliamMcKinley_2_7",2
"_WilliamMcKinley_2_8",2
"_WilliamMcKinley_2_9",2
"_WilliamMcKinley_2_10",2
"_WilliamMcKinley_2_11",2
"_WilliamMcKinley_2_12",2
"_WilliamMcKinley_2_13",2
"_WilliamMcKinley_2_14",2
"_WilliamMcKinley_2_15",2
"_WilliamMcKinley_2_16",2
"_WilliamMcKinley_2_17",4
"_WilliamMcKinley_2_18",4
"_WilliamMcKinley_2_19",4
"_WilliamMcKinley_2_20",2
"_WilliamMcKinley_2_21",2
"_WilliamMcKinley_2_22",2
"_WilliamMcKinley_2_23",5
"_WilliamMcKinley_2_24",1
"_WilliamMcKinley_2_25",3
"_WilliamMcKinley_2_26",3
"_WilliamMcKinley_2_27",5
"_WilliamMcKinley_2_28",5
"_WilliamMcKinley_2_29",5
"_WilliamMcKinley_2_30",5
"_WilliamMcKinley_2_31",5
"_WilliamMcKinley_2_32",5
"_WilliamMcKinley_2_33",3
"_WilliamMcKinley_2_34",3
"_WilliamMcKinley_2_35",1
"_WilliamMcKinley_2_36",4
"_WilliamMcKinley_2_37",4
"_WilliamMcKinley_2_38",4
"_WilliamMcKinley_2_39",4
"_WilliamMcKinley_2_40",4
"_WilliamMcKinley_2_41",1
"_WilliamMcKinley_2_42",1
"_WilliamMcKinley_2_43",5
"_WilliamMcKinley_2_44",1
"_WilliamMcKinley_2_45",1
"_WilliamMcKinley_2_46",1
"_WilliamMcKinley_2_47",1
"_WilliamMcKinley_2_48",1
"_WilliamMcKinley_2_49",4
"_WilliamMcKinley_2_50",4
